Store,Dept,ModelName,wmae_score,ModelType,Version
12,29,Models/Prophet/PP_12_29V1.json,515.1147,PP,1
12,28,Models/Prophet/PP_12_28V1.json,70.7113,PP,1
12,27,Models/Prophet/PP_12_27V1.json,153.3443,PP,1
12,26,Models/Prophet/PP_12_26V1.json,1107.8539,PP,1
12,25,Models/Prophet/PP_12_25V1.json,1097.7672,PP,1
12,24,Models/Prophet/PP_12_24V1.json,1125.539,PP,1
12,23,Models/Prophet/PP_12_23V1.json,2759.4805,PP,1
12,22,Models/Prophet/PP_12_22V1.json,803.7768,PP,1
12,21,Models/Prophet/PP_12_21V1.json,277.2587,PP,1
12,20,Models/Prophet/PP_12_20V1.json,471.3379,PP,1
12,19,Models/Prophet/PP_12_19V1.json,293.2187,PP,1
12,18,Models/Prophet/PP_12_18V1.json,2800.3567,PP,1
12,17,Models/Prophet/PP_12_17V1.json,624.306,PP,1
12,16,Models/Prophet/PP_12_16V1.json,765.584,PP,1
12,14,Models/Prophet/PP_12_14V1.json,1302.0659,PP,1
12,13,Models/Prophet/PP_12_13V1.json,1268.1572,PP,1
12,12,Models/Prophet/PP_12_12V1.json,276.0549,PP,1
12,11,Models/Prophet/PP_12_11V1.json,1782.7577,PP,1
12,10,Models/Prophet/PP_12_10V1.json,1069.1856,PP,1
12,8,Models/Prophet/PP_12_8V1.json,986.3854,PP,1
45,98,Models/Prophet/PP_45_98V1.json,177.6768,PP,1
17,1,Models/Prophet/PP_17_1V1.json,3171.0946,PP,1
1,82,Models/Prophet/PP_1_82V1.json,1504.2819,PP,1
1,59,Models/Prophet/PP_1_59V1.json,372.6823,PP,1
1,58,Models/Prophet/PP_1_58V1.json,961.8433,PP,1
1,56,Models/Prophet/PP_1_56V1.json,559.9119,PP,1
1,55,Models/Prophet/PP_1_55V1.json,1416.7533,PP,1
1,54,Models/Prophet/PP_1_54V1.json,43.3527,PP,1
1,52,Models/Prophet/PP_1_52V1.json,325.1348,PP,1
1,60,Models/Prophet/PP_1_60V1.json,148.8871,PP,1
1,49,Models/Prophet/PP_1_49V1.json,1211.2072,PP,1
1,47,Models/Prophet/PP_1_47V1.json,31.8503,PP,1
1,46,Models/Prophet/PP_1_46V1.json,1043.248,PP,1
1,45,Models/Prophet/PP_1_45V1.json,9.4855,PP,1
1,44,Models/Prophet/PP_1_44V1.json,347.7279,PP,1
1,42,Models/Prophet/PP_1_42V1.json,508.3858,PP,1
1,41,Models/Prophet/PP_1_41V1.json,320.1347,PP,1
1,48,Models/Prophet/PP_1_48V1.json,374.0939,PP,1
1,67,Models/Prophet/PP_1_67V1.json,1157.2893,PP,1
1,71,Models/Prophet/PP_1_71V1.json,565.7525,PP,1
1,72,Models/Prophet/PP_1_72V1.json,4866.2159,PP,1
1,94,Models/Prophet/PP_1_94V1.json,2715.5557,PP,1
1,95,Models/Prophet/PP_1_95V1.json,3857.9366,PP,1
1,97,Models/Prophet/PP_1_97V1.json,1714.2903,PP,1
1,98,Models/Prophet/PP_1_98V1.json,700.6644,PP,1
1,93,Models/Prophet/PP_1_93V1.json,4544.5059,PP,1
1,92,Models/Prophet/PP_1_92V1.json,6775.3063,PP,1
1,91,Models/Prophet/PP_1_91V1.json,3359.6835,PP,1
1,90,Models/Prophet/PP_1_90V1.json,2948.8031,PP,1
1,87,Models/Prophet/PP_1_87V1.json,3662.2870000000003,PP,1
1,85,Models/Prophet/PP_1_85V1.json,312.5034,PP,1
1,83,Models/Prophet/PP_1_83V1.json,592.1771,PP,1
1,81,Models/Prophet/PP_1_81V1.json,806.8427,PP,1
1,80,Models/Prophet/PP_1_80V1.json,886.4546,PP,1
1,79,Models/Prophet/PP_1_79V1.json,3965.3855,PP,1
1,74,Models/Prophet/PP_1_74V1.json,838.0862,PP,1
1,40,Models/Prophet/PP_1_40V1.json,1895.9752,PP,1
1,38,Models/Prophet/PP_1_38V1.json,6497.0305,PP,1
1,51,Models/Prophet/PP_1_51V1.json,14.3293,PP,1
1,36,Models/Prophet/PP_1_36V1.json,423.881,PP,1
1,17,Models/Prophet/PP_1_17V1.json,617.2027,PP,1
1,16,Models/Prophet/PP_1_16V1.json,2250.6618,PP,1
1,14,Models/Prophet/PP_1_14V1.json,1242.9198,PP,1
1,13,Models/Prophet/PP_1_13V1.json,1542.9102,PP,1
1,12,Models/Prophet/PP_1_12V1.json,748.9465,PP,1
1,11,Models/Prophet/PP_1_11V1.json,2462.4992,PP,1
1,10,Models/Prophet/PP_1_10V1.json,1722.0309,PP,1
1,37,Models/Prophet/PP_1_37V1.json,191.5697,PP,1
1,8,Models/Prophet/PP_1_8V1.json,1091.7529,PP,1
1,7,Models/Prophet/PP_1_7V1.json,3569.7309999999998,PP,1
1,6,Models/Prophet/PP_1_6V1.json,960.5733,PP,1
1,5,Models/Prophet/PP_1_5V1.json,2597.033,PP,1
1,4,Models/Prophet/PP_1_4V1.json,1343.0479999999998,PP,1
1,3,Models/Prophet/PP_1_3V1.json,1230.5857,PP,1
1,2,Models/Prophet/PP_1_2V1.json,1794.3908,PP,1
1,18,Models/Prophet/PP_1_18V1.json,1899.5467,PP,1
1,19,Models/Prophet/PP_1_19V1.json,178.4306,PP,1
1,9,Models/Prophet/PP_1_9V1.json,2703.2318,PP,1
1,21,Models/Prophet/PP_1_21V1.json,442.5394,PP,1
1,35,Models/Prophet/PP_1_35V1.json,297.876,PP,1
1,34,Models/Prophet/PP_1_34V1.json,950.8263,PP,1
1,33,Models/Prophet/PP_1_33V1.json,649.4339,PP,1
1,20,Models/Prophet/PP_1_20V1.json,471.1416,PP,1
1,31,Models/Prophet/PP_1_31V1.json,401.6739,PP,1
1,30,Models/Prophet/PP_1_30V1.json,277.7939,PP,1
1,29,Models/Prophet/PP_1_29V1.json,456.7974,PP,1
1,28,Models/Prophet/PP_1_28V1.json,69.4563,PP,1
1,32,Models/Prophet/PP_1_32V1.json,1377.7742,PP,1
1,27,Models/Prophet/PP_1_27V1.json,167.6685,PP,1
1,26,Models/Prophet/PP_1_26V1.json,691.8268,PP,1
1,25,Models/Prophet/PP_1_25V1.json,800.9824,PP,1
1,24,Models/Prophet/PP_1_24V1.json,646.8799,PP,1
1,23,Models/Prophet/PP_1_23V1.json,1604.6923,PP,1
1,22,Models/Prophet/PP_1_22V1.json,915.6709,PP,1
21,94,Models/Prophet/PP_21_94V1.json,450.3659,PP,1
21,51,Models/Prophet/PP_21_51V1.json,0.0,PP,1
30,41,Models/Prophet/PP_30_41V1.json,18.3064,PP,1
3,94,Models/Prophet/PP_3_94V1.json,314.5891,PP,1
40,47,Models/Prophet/PP_40_47V1.json,0.0,PP,1
33,12,Models/Prophet/PP_33_12V1.json,7.9671,PP,1
5,94,Models/Prophet/PP_5_94V1.json,296.0562,PP,1
5,47,Models/Prophet/PP_5_47V1.json,0.0,PP,1
5,51,Models/Prophet/PP_5_51V1.json,0.0,PP,1
44,31,Models/Prophet/PP_44_31V1.json,5.7386,PP,1
44,55,Models/Prophet/PP_44_55V1.json,0.0,PP,1
29,80,Models/Prophet/PP_29_80V1.json,19.3069,PP,1
24,60,Models/Prophet/PP_24_60V1.json,30.6328,PP,1
24,45,Models/Prophet/PP_24_45V1.json,9.4518,PP,1
19,78,Models/Prophet/PP_19_78V1.json,0.0,PP,1
42,44,Models/Prophet/PP_42_44V1.json,0.7244,PP,1
42,55,Models/Prophet/PP_42_55V1.json,0.0,PP,1
28,78,Models/Prophet/PP_28_78V1.json,0.0,PP,1
27,47,Models/Prophet/PP_27_47V1.json,0.0,PP,1
27,51,Models/Prophet/PP_27_51V1.json,0.0,PP,1
9,94,Models/Prophet/PP_9_94V1.json,377.8833,PP,1
9,45,Models/Prophet/PP_9_45V1.json,0.0,PP,1
45,94,Models/Prophet/PP_45_94V1.json,913.6494,PP,1
45,78,Models/Prophet/PP_45_78V1.json,0.0,PP,1
16,51,Models/Prophet/PP_16_51V1.json,20.0855,PP,1
11,47,Models/Prophet/PP_11_47V1.json,12.7564,PP,1
13,78,Models/Prophet/PP_13_78V1.json,0.0,PP,1
25,94,Models/Prophet/PP_25_94V1.json,725.9579,PP,1
25,47,Models/Prophet/PP_25_47V1.json,0.0,PP,1
25,51,Models/Prophet/PP_25_51V1.json,0.0,PP,1
22,19,Models/Prophet/PP_22_19V1.json,197.7861,PP,1
8,47,Models/Prophet/PP_8_47V1.json,0.0,PP,1
8,45,Models/Prophet/PP_8_45V1.json,0.0,PP,1
4,47,Models/Prophet/PP_4_47V1.json,0.0,PP,1
4,78,Models/Prophet/PP_4_78V1.json,0.0,PP,1
39,51,Models/Prophet/PP_39_51V1.json,7.9511,PP,1
39,47,Models/Prophet/PP_39_47V1.json,0.0,PP,1
22,94,Models/Prophet/PP_22_94V1.json,625.0646,PP,1
22,78,Models/Prophet/PP_22_78V1.json,0.0,PP,1
41,47,Models/Prophet/PP_41_47V1.json,15.2186,PP,1
18,98,Models/Prophet/PP_18_98V1.json,298.0489,PP,1
18,94,Models/Prophet/PP_18_94V1.json,1035.2116,PP,1
36,11,Models/Prophet/PP_36_11V1.json,75.1981,PP,1
43,87,Models/Prophet/PP_43_87V1.json,38.0936,PP,1
15,51,Models/Prophet/PP_15_51V1.json,3.4756,PP,1
17,45,Models/Prophet/PP_17_45V1.json,10.8156,PP,1
11,45,Models/Prophet/PP_11_45V1.json,10.7107,PP,1
27,78,Models/Prophet/PP_27_78V1.json,0.0,PP,1
42,56,Models/Prophet/PP_42_56V1.json,113.6691,PP,1
19,19,Models/Prophet/PP_19_19V1.json,0.0,PP,1
19,99,Models/Prophet/PP_19_99V1.json,84.4823,PP,1
34,47,Models/Prophet/PP_34_47V1.json,0.0,PP,1
12,78,Models/Prophet/PP_12_78V1.json,0.0,PP,1
36,87,Models/Prophet/PP_36_87V1.json,91.9806,PP,1
5,98,Models/Prophet/PP_5_98V1.json,0.0,PP,1
43,56,Models/Prophet/PP_43_56V1.json,89.9853,PP,1
36,20,Models/Prophet/PP_36_20V1.json,18.8499,PP,1
40,51,Models/Prophet/PP_40_51V1.json,5.8363,PP,1
8,78,Models/Prophet/PP_8_78V1.json,0.0,PP,1
38,56,Models/Prophet/PP_38_56V1.json,56.1478,PP,1
38,20,Models/Prophet/PP_38_20V1.json,25.7629,PP,1
4,99,Models/Prophet/PP_4_99V1.json,343.111,PP,1
12,47,Models/Prophet/PP_12_47V1.json,114.1157,PP,1
9,47,Models/Prophet/PP_9_47V1.json,0.0,PP,1
10,47,Models/Prophet/PP_10_47V1.json,179.1702,PP,1
35,94,Models/Prophet/PP_35_94V1.json,165.9486,PP,1
14,47,Models/Prophet/PP_14_47V1.json,19.8806,PP,1
33,41,Models/Prophet/PP_33_41V1.json,16.6827,PP,1
33,9,Models/Prophet/PP_33_9V1.json,17.8598,PP,1
18,60,Models/Prophet/PP_18_60V1.json,35.7698,PP,1
22,47,Models/Prophet/PP_22_47V1.json,0.0,PP,1
26,47,Models/Prophet/PP_26_47V1.json,0.0,PP,1
18,51,Models/Prophet/PP_18_51V1.json,4.0823,PP,1
23,80,Models/Prophet/PP_23_80V1.json,259.3119,PP,1
17,47,Models/Prophet/PP_17_47V1.json,0.0,PP,1
29,19,Models/Prophet/PP_29_19V1.json,18.6382,PP,1
28,47,Models/Prophet/PP_28_47V1.json,0.0,PP,1
29,47,Models/Prophet/PP_29_47V1.json,0.0,PP,1
18,50,Models/Prophet/PP_18_50V1.json,428.2248,PP,1
36,25,Models/Prophet/PP_36_25V1.json,12.6725,PP,1
5,45,Models/Prophet/PP_5_45V1.json,10.0654,PP,1
41,19,Models/Prophet/PP_41_19V1.json,209.1288,PP,1
6,78,Models/Prophet/PP_6_78V1.json,0.0,PP,1
25,19,Models/Prophet/PP_25_19V1.json,0.0,PP,1
15,47,Models/Prophet/PP_15_47V1.json,0.0,PP,1
22,48,Models/Prophet/PP_22_48V1.json,0.0,PP,1
9,80,Models/Prophet/PP_9_80V1.json,0.0,PP,1
45,47,Models/Prophet/PP_45_47V1.json,0.0,PP,1
30,24,Models/Prophet/PP_30_24V1.json,0.0,PP,1
27,45,Models/Prophet/PP_27_45V1.json,3.6068,PP,1
40,49,Models/Prophet/PP_40_49V1.json,8.8563,PP,1
44,56,Models/Prophet/PP_44_56V1.json,253.4348,PP,1
39,99,Models/Prophet/PP_39_99V1.json,80.1937,PP,1
20,99,Models/Prophet/PP_20_99V1.json,62.2681,PP,1
20,47,Models/Prophet/PP_20_47V1.json,168.2493,PP,1
36,18,Models/Prophet/PP_36_18V1.json,161.8648,PP,1
37,32,Models/Prophet/PP_37_32V1.json,21.9429,PP,1
37,26,Models/Prophet/PP_37_26V1.json,0.0,PP,1
25,45,Models/Prophet/PP_25_45V1.json,1.7657,PP,1
31,45,Models/Prophet/PP_31_45V1.json,7.6713,PP,1
22,49,Models/Prophet/PP_22_49V1.json,4.2674,PP,1
21,80,Models/Prophet/PP_21_80V1.json,20.3081,PP,1
21,47,Models/Prophet/PP_21_47V1.json,0.0,PP,1
21,45,Models/Prophet/PP_21_45V1.json,0.0,PP,1
26,48,Models/Prophet/PP_26_48V1.json,217.2456,PP,1
29,48,Models/Prophet/PP_29_48V1.json,0.0,PP,1
44,44,Models/Prophet/PP_44_44V1.json,0.0,PP,1
38,44,Models/Prophet/PP_38_44V1.json,2.3504,PP,1
38,29,Models/Prophet/PP_38_29V1.json,0.0,PP,1
38,33,Models/Prophet/PP_38_33V1.json,1.7309999999999999,PP,1
15,78,Models/Prophet/PP_15_78V1.json,0.0,PP,1
33,20,Models/Prophet/PP_33_20V1.json,17.1997,PP,1
45,45,Models/Prophet/PP_45_45V1.json,0.0,PP,1
27,60,Models/Prophet/PP_27_60V1.json,30.8718,PP,1
32,99,Models/Prophet/PP_32_99V1.json,56.4757,PP,1
24,47,Models/Prophet/PP_24_47V1.json,0.0,PP,1
35,47,Models/Prophet/PP_35_47V1.json,226.581,PP,1
36,44,Models/Prophet/PP_36_44V1.json,0.0,PP,1
2,60,Models/Prophet/PP_2_60V1.json,35.2362,PP,1
30,23,Models/Prophet/PP_30_23V1.json,5.0288,PP,1
32,78,Models/Prophet/PP_32_78V1.json,0.0,PP,1
16,60,Models/Prophet/PP_16_60V1.json,29.4062,PP,1
16,80,Models/Prophet/PP_16_80V1.json,167.3764,PP,1
19,48,Models/Prophet/PP_19_48V1.json,0.0,PP,1
28,99,Models/Prophet/PP_28_99V1.json,43.9225,PP,1
37,44,Models/Prophet/PP_37_44V1.json,0.0,PP,1
37,24,Models/Prophet/PP_37_24V1.json,1.2269,PP,1
15,45,Models/Prophet/PP_15_45V1.json,4.2184,PP,1
43,33,Models/Prophet/PP_43_33V1.json,0.0,PP,1
17,49,Models/Prophet/PP_17_49V1.json,27.0043,PP,1
8,51,Models/Prophet/PP_8_51V1.json,0.0,PP,1
38,55,Models/Prophet/PP_38_55V1.json,0.0,PP,1
30,26,Models/Prophet/PP_30_26V1.json,1.9657,PP,1
27,99,Models/Prophet/PP_27_99V1.json,31.3123,PP,1
37,23,Models/Prophet/PP_37_23V1.json,10.5704,PP,1
34,99,Models/Prophet/PP_34_99V1.json,50.9562,PP,1
26,60,Models/Prophet/PP_26_60V1.json,22.299,PP,1
21,60,Models/Prophet/PP_21_60V1.json,45.2717,PP,1
43,44,Models/Prophet/PP_43_44V1.json,0.2371,PP,1
14,78,Models/Prophet/PP_14_78V1.json,0.0,PP,1
11,99,Models/Prophet/PP_11_99V1.json,102.9003,PP,1
37,20,Models/Prophet/PP_37_20V1.json,24.6095,PP,1
31,60,Models/Prophet/PP_31_60V1.json,57.1733,PP,1
35,49,Models/Prophet/PP_35_49V1.json,16.9419,PP,1
16,47,Models/Prophet/PP_16_47V1.json,0.0,PP,1
3,80,Models/Prophet/PP_3_80V1.json,0.0,PP,1
36,9,Models/Prophet/PP_36_9V1.json,30.6408,PP,1
39,60,Models/Prophet/PP_39_60V1.json,56.2365,PP,1
36,42,Models/Prophet/PP_36_42V1.json,19.8516,PP,1
6,60,Models/Prophet/PP_6_60V1.json,42.725,PP,1
33,42,Models/Prophet/PP_33_42V1.json,16.1301,PP,1
42,20,Models/Prophet/PP_42_20V1.json,27.7133,PP,1
39,19,Models/Prophet/PP_39_19V1.json,6.6148,PP,1
36,12,Models/Prophet/PP_36_12V1.json,9.5104,PP,1
42,72,Models/Prophet/PP_42_72V1.json,23.3014,PP,1
36,52,Models/Prophet/PP_36_52V1.json,1.8701,PP,1
30,22,Models/Prophet/PP_30_22V1.json,8.0324,PP,1
2,47,Models/Prophet/PP_2_47V1.json,66.0029,PP,1
5,97,Models/Prophet/PP_5_97V1.json,50.4465,PP,1
9,60,Models/Prophet/PP_9_60V1.json,21.1171,PP,1
25,48,Models/Prophet/PP_25_48V1.json,0.0,PP,1
29,45,Models/Prophet/PP_29_45V1.json,0.0,PP,1
30,20,Models/Prophet/PP_30_20V1.json,15.9677,PP,1
19,47,Models/Prophet/PP_19_47V1.json,0.0,PP,1
43,20,Models/Prophet/PP_43_20V1.json,15.7587,PP,1
16,49,Models/Prophet/PP_16_49V1.json,11.1107,PP,1
38,24,Models/Prophet/PP_38_24V1.json,1.6721,PP,1
14,99,Models/Prophet/PP_14_99V1.json,105.2755,PP,1
25,60,Models/Prophet/PP_25_60V1.json,47.8088,PP,1
36,41,Models/Prophet/PP_36_41V1.json,0.0,PP,1
33,44,Models/Prophet/PP_33_44V1.json,0.0,PP,1
27,77,Models/Prophet/PP_27_77V1.json,0.0,PP,1
18,47,Models/Prophet/PP_18_47V1.json,0.0,PP,1
2,99,Models/Prophet/PP_2_99V1.json,196.8479,PP,1
33,6,Models/Prophet/PP_33_6V1.json,1.3739,PP,1
34,60,Models/Prophet/PP_34_60V1.json,18.9217,PP,1
1,99,Models/Prophet/PP_1_99V1.json,40.4551,PP,1
1,96,Models/Prophet/PP_1_96V1.json,2276.1326,PP,1
33,52,Models/Prophet/PP_33_52V1.json,6.9527,PP,1
33,72,Models/Prophet/PP_33_72V1.json,0.0,PP,1
36,24,Models/Prophet/PP_36_24V1.json,0.0,PP,1
36,23,Models/Prophet/PP_36_23V1.json,0.1853,PP,1
35,19,Models/Prophet/PP_35_19V1.json,0.0,PP,1
45,49,Models/Prophet/PP_45_49V1.json,21.8536,PP,1
32,47,Models/Prophet/PP_32_47V1.json,0.0,PP,1
30,49,Models/Prophet/PP_30_49V1.json,1.7582,PP,1
42,71,Models/Prophet/PP_42_71V1.json,0.0,PP,1
44,20,Models/Prophet/PP_44_20V1.json,9.6506,PP,1
36,31,Models/Prophet/PP_36_31V1.json,22.4257,PP,1
32,48,Models/Prophet/PP_32_48V1.json,0.0,PP,1
36,32,Models/Prophet/PP_36_32V1.json,0.8273,PP,1
33,22,Models/Prophet/PP_33_22V1.json,12.3061,PP,1
15,60,Models/Prophet/PP_15_60V1.json,34.8393,PP,1
36,6,Models/Prophet/PP_36_6V1.json,2.7162,PP,1
23,47,Models/Prophet/PP_23_47V1.json,0.0,PP,1
33,56,Models/Prophet/PP_33_56V1.json,20.9562,PP,1
42,26,Models/Prophet/PP_42_26V1.json,0.0,PP,1
40,58,Models/Prophet/PP_40_58V1.json,1024.6924,PP,1
24,99,Models/Prophet/PP_24_99V1.json,47.1517,PP,1
3,98,Models/Prophet/PP_3_98V1.json,9.493,PP,1
36,34,Models/Prophet/PP_36_34V1.json,0.0,PP,1
36,56,Models/Prophet/PP_36_56V1.json,13.0298,PP,1
30,34,Models/Prophet/PP_30_34V1.json,0.0,PP,1
43,49,Models/Prophet/PP_43_49V1.json,0.0,PP,1
43,22,Models/Prophet/PP_43_22V1.json,8.7985,PP,1
38,27,Models/Prophet/PP_38_27V1.json,4.4119,PP,1
44,27,Models/Prophet/PP_44_27V1.json,3.6434,PP,1
36,72,Models/Prophet/PP_36_72V1.json,0.0,PP,1
35,77,Models/Prophet/PP_35_77V1.json,0.0,PP,1
23,60,Models/Prophet/PP_23_60V1.json,22.7857,PP,1
42,23,Models/Prophet/PP_42_23V1.json,14.954,PP,1
7,48,Models/Prophet/PP_7_48V1.json,461.906,PP,1
16,93,Models/Prophet/PP_16_93V1.json,92.4311,PP,1
26,99,Models/Prophet/PP_26_99V1.json,24.8155,PP,1
13,99,Models/Prophet/PP_13_99V1.json,146.8213,PP,1
6,99,Models/Prophet/PP_6_99V1.json,54.6665,PP,1
8,99,Models/Prophet/PP_8_99V1.json,50.4224,PP,1
40,99,Models/Prophet/PP_40_99V1.json,17.6767,PP,1
41,99,Models/Prophet/PP_41_99V1.json,49.9502,PP,1
37,27,Models/Prophet/PP_37_27V1.json,5.9813,PP,1
43,23,Models/Prophet/PP_43_23V1.json,7.6845,PP,1
43,27,Models/Prophet/PP_43_27V1.json,0.0,PP,1
42,27,Models/Prophet/PP_42_27V1.json,13.7158,PP,1
30,27,Models/Prophet/PP_30_27V1.json,2.7962,PP,1
20,77,Models/Prophet/PP_20_77V1.json,0.0,PP,1
37,33,Models/Prophet/PP_37_33V1.json,0.0,PP,1
33,34,Models/Prophet/PP_33_34V1.json,0.0,PP,1
38,22,Models/Prophet/PP_38_22V1.json,10.0536,PP,1
9,48,Models/Prophet/PP_9_48V1.json,316.2357,PP,1
44,24,Models/Prophet/PP_44_24V1.json,3.5417,PP,1
33,31,Models/Prophet/PP_33_31V1.json,13.9545,PP,1
16,83,Models/Prophet/PP_16_83V1.json,27.1957,PP,1
42,22,Models/Prophet/PP_42_22V1.json,0.0,PP,1
37,22,Models/Prophet/PP_37_22V1.json,12.7953,PP,1
3,49,Models/Prophet/PP_3_49V1.json,3.9906,PP,1
29,49,Models/Prophet/PP_29_49V1.json,11.887,PP,1
33,33,Models/Prophet/PP_33_33V1.json,0.0,PP,1
33,24,Models/Prophet/PP_33_24V1.json,0.0,PP,1
25,78,Models/Prophet/PP_25_78V1.json,0.0,PP,1
26,50,Models/Prophet/PP_26_50V1.json,0.0,PP,1
44,22,Models/Prophet/PP_44_22V1.json,0.0,PP,1
44,49,Models/Prophet/PP_44_49V1.json,1.5704,PP,1
15,77,Models/Prophet/PP_15_77V1.json,0.0,PP,1
5,49,Models/Prophet/PP_5_49V1.json,9.808,PP,1
33,35,Models/Prophet/PP_33_35V1.json,0.0,PP,1
9,98,Models/Prophet/PP_9_98V1.json,1.3695,PP,1
44,33,Models/Prophet/PP_44_33V1.json,0.8799,PP,1
16,48,Models/Prophet/PP_16_48V1.json,216.5369,PP,1
11,77,Models/Prophet/PP_11_77V1.json,0.0,PP,1
4,77,Models/Prophet/PP_4_77V1.json,0.0,PP,1
22,77,Models/Prophet/PP_22_77V1.json,0.0,PP,1
31,77,Models/Prophet/PP_31_77V1.json,0.0,PP,1
12,77,Models/Prophet/PP_12_77V1.json,0.0,PP,1
39,77,Models/Prophet/PP_39_77V1.json,0.0,PP,1
23,77,Models/Prophet/PP_23_77V1.json,0.0,PP,1
41,77,Models/Prophet/PP_41_77V1.json,0.0,PP,1
24,77,Models/Prophet/PP_24_77V1.json,0.0,PP,1
38,49,Models/Prophet/PP_38_49V1.json,1.3829,PP,1
17,96,Models/Prophet/PP_17_96V1.json,58.0314,PP,1
45,77,Models/Prophet/PP_45_77V1.json,0.0,PP,1
22,96,Models/Prophet/PP_22_96V1.json,0.0,PP,1
36,22,Models/Prophet/PP_36_22V1.json,0.0,PP,1
12,96,Models/Prophet/PP_12_96V1.json,0.0,PP,1
37,49,Models/Prophet/PP_37_49V1.json,3.7425,PP,1
14,96,Models/Prophet/PP_14_96V1.json,0.0,PP,1
18,96,Models/Prophet/PP_18_96V1.json,3.8576,PP,1
20,96,Models/Prophet/PP_20_96V1.json,0.0,PP,1
35,96,Models/Prophet/PP_35_96V1.json,0.0,PP,1
33,23,Models/Prophet/PP_33_23V1.json,0.5111,PP,1
29,43,Models/Prophet/PP_29_43V1.json,0.0,PP,1
42,49,Models/Prophet/PP_42_49V1.json,7.0028,PP,1
33,32,Models/Prophet/PP_33_32V1.json,6.1275,PP,1
44,26,Models/Prophet/PP_44_26V1.json,13.2757,PP,1
33,49,Models/Prophet/PP_33_49V1.json,0.0,PP,1
33,99,Models/Prophet/PP_33_99V1.json,0.0,PP,1
19,39,Models/Prophet/PP_19_39V1.json,0.0,PP,1
1,1,Models/RandomForest/RF_1_1V2.pkl,2309.3365,RF,2
1,1,Models/XGBoost/XGB_1_1V2.pkl,1535.7139,XGB,2
1,1,Models/XtraTrees/ET_1_1V2.pkl,1727.0049,ET,2
1,1,Models/Prophet/PP_1_1V2.json,2976.436,PP,2
35,3,Models/RandomForest/RF_35_3V2.pkl,1264.3303,RF,2
35,3,Models/XGBoost/XGB_35_3V2.pkl,979.3328,XGB,2
35,3,Models/XtraTrees/ET_35_3V2.pkl,1459.6223,ET,2
35,3,Models/Prophet/PP_35_3V2.json,1529.9407,PP,2
35,4,Models/RandomForest/RF_35_4V2.pkl,610.9963,RF,2
35,4,Models/XGBoost/XGB_35_4V2.pkl,237.0138,XGB,2
35,4,Models/XtraTrees/ET_35_4V2.pkl,969.4487,ET,2
35,4,Models/Prophet/PP_35_4V2.json,1285.602,PP,2
35,5,Models/RandomForest/RF_35_5V2.pkl,6216.7376,RF,2
35,5,Models/XGBoost/XGB_35_5V2.pkl,3502.7556,XGB,2
35,5,Models/XtraTrees/ET_35_5V2.pkl,6931.7316,ET,2
35,5,Models/Prophet/PP_35_5V2.json,4388.4701,PP,2
35,6,Models/RandomForest/RF_35_6V2.pkl,2600.2836,RF,2
35,6,Models/XGBoost/XGB_35_6V2.pkl,3463.5614,XGB,2
35,6,Models/XtraTrees/ET_35_6V2.pkl,2243.0743,ET,2
35,6,Models/Prophet/PP_35_6V2.json,1478.1409,PP,2
35,7,Models/RandomForest/RF_35_7V2.pkl,5137.8354,RF,2
35,7,Models/XGBoost/XGB_35_7V2.pkl,5291.6158,XGB,2
35,7,Models/XtraTrees/ET_35_7V2.pkl,4335.6711,ET,2
35,7,Models/Prophet/PP_35_7V2.json,5749.7374,PP,2
35,8,Models/RandomForest/RF_35_8V2.pkl,806.3135,RF,2
35,8,Models/XGBoost/XGB_35_8V2.pkl,694.2399,XGB,2
35,8,Models/XtraTrees/ET_35_8V2.pkl,732.4727,ET,2
35,8,Models/Prophet/PP_35_8V2.json,1121.2042,PP,2
35,9,Models/RandomForest/RF_35_9V2.pkl,1482.6894,RF,2
35,9,Models/XGBoost/XGB_35_9V2.pkl,41.9754,XGB,2
35,9,Models/XtraTrees/ET_35_9V2.pkl,1365.657,ET,2
35,9,Models/Prophet/PP_35_9V2.json,1543.9558,PP,2
35,10,Models/RandomForest/RF_35_10V2.pkl,872.6508,RF,2
35,10,Models/XGBoost/XGB_35_10V2.pkl,834.8841,XGB,2
35,10,Models/XtraTrees/ET_35_10V2.pkl,1203.512,ET,2
35,10,Models/Prophet/PP_35_10V2.json,1010.9002,PP,2
35,2,Models/RandomForest/RF_35_2V2.pkl,1812.0203,RF,2
35,2,Models/XGBoost/XGB_35_2V2.pkl,304.1275,XGB,2
35,2,Models/XtraTrees/ET_35_2V2.pkl,2466.725,ET,2
35,2,Models/Prophet/PP_35_2V2.json,2858.7776,PP,2
35,11,Models/RandomForest/RF_35_11V2.pkl,1874.6148,RF,2
35,11,Models/XGBoost/XGB_35_11V2.pkl,3358.3599,XGB,2
35,11,Models/XtraTrees/ET_35_11V2.pkl,1523.8355,ET,2
35,11,Models/Prophet/PP_35_11V2.json,4188.0946,PP,2
35,13,Models/RandomForest/RF_35_13V2.pkl,1441.8306,RF,2
35,13,Models/XGBoost/XGB_35_13V2.pkl,66.0336,XGB,2
35,13,Models/XtraTrees/ET_35_13V2.pkl,1427.5312,ET,2
35,13,Models/Prophet/PP_35_13V2.json,1937.2156,PP,2
35,14,Models/RandomForest/RF_35_14V2.pkl,2671.9981,RF,2
